,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2012-03-27,18.903240203857422,61.574153900146484,39.529422760009766,150.5824432373047,27.07249641418457,26.655916213989258,21.945714950561523,74.80999755859375,44.150001525878906,207.17999267578125,35.935001373291016,32.52000045776367,22.010000228881836,75.25,44.5,208.66000366210938,35.9900016784668,32.70000076293945,21.645000457763672,74.80000305175781,44.09000015258789,207.0,35.82500076293945,32.400001525878906,21.6492862701416,75.11000061035156,44.38999938964844,208.4600067138672,35.90999984741211,32.650001525878906,607129600,3510700,9343100,2704500,11430400,36274900
2012-03-28,18.999834060668945,61.17905044555664,38.9564094543457,150.66241455078125,27.37007713317871,26.385427474975586,22.057857513427734,74.33000183105469,43.5099983215332,207.2899932861328,36.33000183105469,32.189998626708984,22.194643020629883,75.29000091552734,44.150001525878906,208.69000244140625,36.40999984741211,32.70000076293945,21.796785354614258,73.9000015258789,43.2599983215332,206.27000427246094,35.95000076293945,32.040000915527344,22.084999084472656,74.98999786376953,44.040000915527344,207.44000244140625,35.97999954223633,32.52000045776367,655460400,3412200,9444300,3265700,26260600,41344800
2012-03-29,18.761106491088867,60.973297119140625,38.50872802734375,151.37466430664062,27.803258895874023,26.328052520751953,21.78071403503418,74.08000183105469,43.0099983215332,208.27000427246094,36.904998779296875,32.119998931884766,22.020000457763672,74.1500015258789,43.27000045776367,208.5,37.19499969482422,32.189998626708984,21.686786651611328,72.94999694824219,42.29999923706055,206.02000427246094,36.1349983215332,31.809999465942383,21.885000228881836,73.7699966430664,43.20000076293945,206.08999633789062,36.17499923706055,32.060001373291016,608238400,3587600,10402500,3403700,41063600,37038500
2012-03-30,18.443944931030273,61.21198654174805,39.19814682006836,151.6508331298828,27.878604888916016,26.442808151245117,21.412500381469727,74.37000274658203,43.779998779296875,208.64999389648438,37.005001068115234,32.2599983215332,21.805713653564453,74.44000244140625,43.849998474121094,209.1199951171875,37.06999969482422,32.40999984741211,21.354999542236328,73.77999877929688,43.099998474121094,208.00999450683594,36.654998779296875,32.040000915527344,21.741785049438477,74.31999969482422,43.52000045776367,208.74000549316406,36.810001373291016,32.400001525878906,731038000,3203800,9096000,3215200,26555800,31749400
2012-04-02,19.030902862548828,61.87044906616211,39.25186538696289,152.2468719482422,27.92757225036621,26.467395782470703,22.093929290771484,75.16999816894531,43.84000015258789,209.47000122070312,37.06999969482422,32.290000915527344,22.098928451538086,75.47000122070312,44.0,209.69000244140625,37.099998474121094,32.459999084472656,21.442142486572266,73.61000061035156,43.31999969482422,208.08999633789062,36.81999969482422,31.950000762939453,21.493928909301758,74.0,43.59000015258789,208.9600067138672,36.915000915527344,32.220001220703125,598351600,4104600,7653800,3387900,14579000,35853600
2012-04-03,19.35975456237793,61.442466735839844,38.759429931640625,152.26861572265625,27.7844295501709,26.180509567260742,22.4757137298584,74.6500015258789,43.290000915527344,209.5,36.880001068115234,31.940000534057617,22.578929901123047,75.11000061035156,43.75,210.69000244140625,37.040000915527344,32.189998626708984,22.232500076293945,74.1500015258789,42.90999984741211,208.5399932861328,36.72999954223633,31.65999984741211,22.4035701751709,75.0,43.66999816894531,209.30999755859375,36.834999084472656,32.15999984741211,834559600,3485900,7996400,4091500,12989200,42752100
2012-04-04,19.20563507080078,60.6358528137207,38.43710708618164,149.76113891601562,27.67142677307129,25.582141876220703,22.296785354614258,73.66999816894531,42.93000030517578,206.0500030517578,36.72999954223633,31.209999084472656,22.352142333984375,74.19999694824219,42.9900016784668,206.97999572753906,36.79999923706055,31.690000534057617,22.03571319580078,73.48999786376953,42.47999954223633,205.19000244140625,36.60499954223633,31.049999237060547,22.298213958740234,73.97000122070312,42.900001525878906,206.22000122070312,36.64500045776367,31.65999984741211,572980800,2490500,8560700,4404000,12487400,49455900
2012-04-05,19.49388313293457,60.56998825073242,38.57141876220703,149.339599609375,27.675193786621094,25.836244583129883,22.63142967224121,73.58999633789062,43.08000183105469,205.47000122070312,36.73500061035156,31.520000457763672,22.66642951965332,73.88999938964844,43.18000030517578,205.67999267578125,36.7599983215332,31.6299991607666,22.264286041259766,73.30000305175781,42.68000030517578,204.4600067138672,36.53499984741211,31.049999237060547,22.39214324951172,73.41999816894531,42.84000015258789,205.14999389648438,36.63999938964844,31.149999618530273,641298000,2640200,6340800,3809000,11531400,50368600
2012-04-09,19.572328567504883,59.615238189697266,37.70292282104492,148.95436096191406,27.449176788330078,25.491981506347656,22.72249984741211,72.43000030517578,42.11000061035156,204.94000244140625,36.435001373291016,31.100000381469727,22.851428985595703,72.79000091552734,42.27000045776367,206.1699981689453,36.55500030517578,31.399999618530273,22.332143783569336,72.2699966430664,41.959999084472656,203.3699951171875,36.369998931884766,30.969999313354492,22.361785888671875,72.62999725341797,42.130001068115234,204.39999389648438,36.47999954223633,31.219999313354492,597536800,2443400,6813500,3326900,9806800,31056400
2012-04-10,19.332685470581055,58.10899353027344,36.70014572143555,147.05735778808594,27.128999710083008,24.975584030151367,22.444286346435547,70.5999984741211,40.9900016784668,202.3300018310547,36.0099983215332,30.469999313354492,23.0,72.30999755859375,42.130001068115234,205.74000549316406,36.310001373291016,31.190000534057617,22.35714340209961,70.58999633789062,40.880001068115234,202.1699981689453,35.974998474121094,30.299999237060547,22.854642868041992,72.25,41.869998931884766,204.94000244140625,36.290000915527344,31.059999465942383,889725200,5339000,10682100,4132900,17290600,54131300
2012-04-11,19.263782501220703,59.07197570800781,37.04037094116211,147.23912048339844,27.166664123535156,24.87722396850586,22.364286422729492,71.7699966430664,41.369998931884766,202.5800018310547,36.060001373291016,30.350000381469727,22.745357513427734,72.51000213623047,41.70000076293945,204.32000732421875,36.23500061035156,30.530000686645508,22.262142181396484,71.48999786376953,41.2400016784668,202.4600067138672,35.91999816894531,30.229999542236328,22.7214298248291,71.62999725341797,41.5099983215332,203.99000549316406,36.21500015258789,30.43000030517578,696614800,5099900,6358400,3366200,12026600,43014000
2012-04-12,19.15826416015625,60.495906829833984,37.738739013671875,149.2305908203125,27.204336166381836,25.39362144470215,22.241785049438477,73.5,42.150001525878906,205.32000732421875,36.11000061035156,30.979999542236328,22.547500610351562,73.83000183105469,42.20000076293945,205.55999755859375,36.130001068115234,31.040000915527344,22.16071319580078,71.69000244140625,41.25,202.63999938964844,35.90999984741211,30.420000076293945,22.321428298950195,71.69000244140625,41.43000030517578,202.8000030517578,36.07500076293945,30.479999542236328,614336800,3938800,5538400,2929600,10640600,38304000
2012-04-13,18.61867904663086,60.018524169921875,37.470130920410156,147.39894104003906,27.09886360168457,25.254274368286133,21.6153564453125,72.91999816894531,41.849998474121094,202.8000030517578,35.970001220703125,30.809999465942383,22.310714721679688,73.37999725341797,42.220001220703125,204.64999389648438,36.29999923706055,31.15999984741211,21.55392837524414,72.37000274658203,41.70000076293945,202.8000030517578,35.970001220703125,30.719999313354492,22.289642333984375,73.18000030517578,42.029998779296875,204.32000732421875,36.11000061035156,30.889999389648438,859644800,3329100,7311700,3767000,10525600,39749200
2012-04-16,17.846532821655273,59.82099151611328,37.300018310546875,147.3408203125,27.28720474243164,25.4755859375,20.718929290771484,72.68000030517578,41.65999984741211,202.72000122070312,36.220001220703125,31.079999923706055,21.795713424682617,73.19000244140625,42.130001068115234,205.97000122070312,36.39500045776367,31.190000534057617,20.65178680419922,72.30000305175781,41.540000915527344,202.72000122070312,36.06999969482422,30.770000457763672,21.787857055664062,72.9800033569336,42.060001373291016,204.74000549316406,36.11000061035156,30.989999771118164,1050786800,4800000,6109300,3826600,14147600,38124800
2012-04-17,18.756189346313477,60.98151397705078,38.2132682800293,150.77867126464844,27.85600471496582,25.770666122436523,21.774999618530273,74.08999633789062,42.68000030517578,207.4499969482422,36.974998474121094,31.440000534057617,21.78571319580078,74.36000061035156,42.7400016784668,207.63999938964844,37.2400016784668,31.610000610351562,20.425357818603516,73.0999984741211,41.880001068115234,204.14999389648438,36.59000015258789,31.200000762939453,20.676429748535156,73.12999725341797,41.880001068115234,204.57000732421875,36.59000015258789,31.270000457763672,1025528000,3345300,6550300,6065500,22614400,34361500
2012-04-18,18.714353561401367,60.66875076293945,38.04315948486328,145.45840454101562,27.938871383666992,25.524765014648438,21.726428985595703,73.70999908447266,42.4900016784668,200.1300048828125,37.084999084472656,31.139999389648438,22.15178680419922,74.23999786376953,42.61000061035156,204.07000732421875,37.17499923706055,31.309999465942383,21.52535629272461,73.47000122070312,42.31999969482422,200.0,36.8650016784668,31.040000915527344,21.91857147216797,73.58000183105469,42.47999954223633,202.42999267578125,36.90999984741211,31.280000686645508,954531200,2248900,3781900,10153500,11779800,40552900
2012-04-19,18.0714054107666,60.16667938232422,37.67606735229492,145.0077362060547,27.807031631469727,25.418210983276367,20.979999542236328,73.0999984741211,42.08000183105469,199.50999450683594,36.90999984741211,31.010000228881836,21.59749984741211,73.95999908447266,42.5099983215332,201.25999450683594,37.16999816894531,31.68000030517578,20.875713348388672,72.66000366210938,41.79999923706055,197.52000427246094,36.709999084472656,30.940000534057617,21.43642807006836,73.7300033569336,42.43000030517578,200.02999877929688,37.14500045776367,31.1299991607666,834719200,3729300,7074200,5762900,10731200,54781200
2012-04-20,17.62657356262207,60.53708267211914,37.91780471801758,145.07318115234375,27.923799514770508,26.57396125793457,20.463571548461914,73.55000305175781,42.349998474121094,199.60000610351562,37.064998626708984,32.41999816894531,21.23642921447754,74.02999877929688,42.84000015258789,200.1199951171875,37.17499923706055,32.88999938964844,20.372142791748047,73.0999984741211,42.2400016784668,199.08999633789062,36.869998931884766,32.04999923706055,21.12071418762207,73.2699966430664,42.2400016784668,199.8300018310547,36.97999954223633,32.150001525878906,1030985200,4302100,7773100,4758200,13461000,106045000
2012-04-23,17.587194442749023,59.969146728515625,37.6133918762207,144.36085510253906,27.758056640625,26.328052520751953,20.417856216430664,72.86000061035156,42.0099983215332,198.6199951171875,36.845001220703125,32.119998931884766,20.59535789489746,73.12999725341797,42.25,199.10000610351562,37.03499984741211,32.5,19.87928581237793,72.16999816894531,41.72999954223633,196.7899932861328,36.665000915527344,32.029998779296875,20.378929138183594,72.69000244140625,42.25,197.88999938964844,36.9900016784668,32.310001373291016,966529200,5022100,6592100,3618800,10472200,61398200
2012-04-24,17.23587989807129,60.257225036621094,37.765594482421875,145.36387634277344,27.920045852661133,26.164113998413086,20.010000228881836,73.20999908447266,42.18000030517578,200.0,37.060001373291016,31.920000076293945,20.274642944335938,73.73999786376953,42.43000030517578,202.47999572753906,37.17499923706055,32.52000045776367,19.821428298950195,72.7699966430664,41.970001220703125,198.8699951171875,36.85499954223633,31.829999923706055,20.09321403503418,73.20999908447266,42.029998779296875,199.05999755859375,36.959999084472656,32.209999084472656,1076149200,3664500,4954600,5626300,10288000,40871100
2012-04-25,18.76541519165039,63.4425163269043,38.23118209838867,147.95864868164062,28.22515296936035,26.39362335205078,21.78571319580078,77.08000183105469,42.70000076293945,203.57000732421875,37.46500015258789,32.20000076293945,22.071428298950195,77.5,42.7599983215332,203.69000244140625,37.525001525878906,32.31999969482422,21.64285659790039,74.9000015258789,42.380001068115234,201.8000030517578,37.154998779296875,31.8700008392334,21.98714256286621,75.05000305175781,42.400001525878906,202.02000427246094,37.27000045776367,31.920000076293945,905777600,10621200,4926300,4003400,18596000,62495500
2012-04-26,18.69466209411621,63.36842346191406,38.822105407714844,149.4195098876953,28.518980026245117,26.319854736328125,21.703571319580078,76.98999786376953,43.36000061035156,205.5800018310547,37.85499954223633,32.11000061035156,21.953214645385742,77.19999694824219,43.560001373291016,206.2100067138672,37.98500061035156,32.22999954223633,21.504642486572266,76.55000305175781,42.689998626708984,203.39999389648438,37.40999984741211,31.920000076293945,21.938213348388672,76.70999908447266,42.7400016784668,203.39999389648438,37.474998474121094,32.119998931884766,536068400,4704700,7713000,3302700,16782000,40308100
2012-04-27,18.550079345703125,63.5988883972168,38.813148498535156,150.31350708007812,28.865520477294922,26.213293075561523,21.53571319580078,77.2699966430664,43.349998474121094,206.80999755859375,38.314998626708984,31.979999542236328,21.6492862701416,77.56999969482422,43.650001525878906,208.1699981689453,38.90999984741211,32.220001220703125,21.446428298950195,76.9000015258789,43.119998931884766,205.91000366210938,37.959999084472656,31.8799991607666,21.609643936157227,77.27999877929688,43.599998474121094,206.47000122070312,37.97999954223633,32.119998931884766,406722400,4168700,6354200,3496900,25103000,41419100
2012-04-30,17.964962005615234,63.21205139160156,38.59827423095703,150.50978088378906,28.74874496459961,26.246082305908203,20.856428146362305,76.80000305175781,43.11000061035156,207.0800018310547,38.15999984741211,32.02000045776367,21.371429443359375,76.87000274658203,43.349998474121094,207.9600067138672,38.45000076293945,32.11000061035156,20.821428298950195,75.68000030517578,42.84000015258789,206.32000732421875,37.96500015258789,31.920000076293945,21.350000381469727,76.51000213623047,43.31999969482422,206.7100067138672,38.209999084472656,31.979999542236328,506144800,5811100,6987200,2773200,26517600,35697200
2012-05-01,17.908056259155273,63.58245086669922,39.207096099853516,151.17840576171875,28.9785213470459,26.23788833618164,20.79035758972168,77.25,43.790000915527344,208.0,38.46500015258789,32.0099983215332,21.312856674194336,77.83000183105469,44.09000015258789,208.92999267578125,38.5,32.34000015258789,20.758214950561523,75.8499984741211,43.150001525878906,206.7100067138672,38.13999938964844,31.950000762939453,20.889286041259766,76.58999633789062,43.18000030517578,207.17999267578125,38.27000045776367,32.04999923706055,610999200,4287600,9316200,2715900,13841000,43832300
2012-05-02,18.026491165161133,63.5906982421875,38.9832649230957,151.22201538085938,29.06516456604004,26.065752029418945,20.9278564453125,77.26000213623047,43.540000915527344,208.05999755859375,38.58000183105469,31.799999237060547,20.97857093811035,77.5,43.810001373291016,208.27000427246094,38.625,31.93000030517578,20.67357063293457,76.33999633789062,43.29999923706055,206.91000366210938,38.31999969482422,31.639999389648438,20.722856521606445,76.7699966430664,43.56999969482422,206.97000122070312,38.369998931884766,31.850000381469727,427389200,3073500,8038200,2360300,16558600,37385300
2012-05-03,17.898513793945312,63.23674011230469,39.225006103515625,150.62606811523438,29.170637130737305,26.03296661376953,20.779285430908203,76.83000183105469,43.810001373291016,207.24000549316406,38.720001220703125,31.760000228881836,21.121429443359375,77.33000183105469,44.130001068115234,208.9199981689453,38.81999969482422,31.899999618530273,20.725000381469727,76.5199966430664,43.4900016784668,206.5500030517578,38.599998474121094,31.610000610351562,21.08928680419922,77.12999725341797,43.540000915527344,208.27000427246094,38.68000030517578,31.8799991607666,390549600,3304800,9353900,2826600,15612000,31501300
2012-05-04,17.388776779174805,62.42189025878906,38.43710708618164,148.99072265625,29.004901885986328,25.39362144470215,20.1875,75.83999633789062,42.93000030517578,204.99000549316406,38.5,30.979999542236328,20.65571403503418,76.55999755859375,43.709999084472656,207.11000061035156,38.79999923706055,31.56999969482422,20.184642791748047,75.5,42.84000015258789,204.39999389648438,38.47999954223633,30.920000076293945,20.610000610351562,76.3499984741211,43.599998474121094,206.47000122070312,38.654998779296875,31.450000762939453,529992400,3366400,7458800,4023600,13160800,57927200
2012-05-07,17.518903732299805,62.52066421508789,39.23396301269531,148.08946228027344,29.11037254333496,25.123117446899414,20.338571548461914,75.95999908447266,43.81999969482422,203.75,38.63999938964844,30.649999618530273,20.456071853637695,76.08000183105469,43.95000076293945,204.77000427246094,38.724998474121094,30.860000610351562,20.043928146362305,75.37000274658203,43.310001373291016,202.89999389648438,38.42499923706055,30.56999969482422,20.053571701049805,75.79000091552734,43.650001525878906,203.9600067138672,38.48500061035156,30.700000762939453,460118400,3551800,11780500,3373400,8965400,48641400
2012-05-08,17.47890853881836,62.059757232666016,39.663726806640625,147.05307006835938,29.057636260986328,25.00017738342285,20.292142868041992,75.4000015258789,44.29999923706055,201.47999572753906,38.56999969482422,30.5,20.41071319580078,75.5999984741211,44.4900016784668,203.05999755859375,38.63999938964844,30.780000686645508,19.95464324951172,74.55000305175781,43.09000015258789,199.72000122070312,38.310001373291016,30.170000076293945,20.34214210510254,75.37999725341797,43.779998779296875,202.44000244140625,38.505001068115234,30.479999542236328,497252000,4033400,19680900,3881500,10561600,46328300
2012-05-09,17.509672164916992,61.30634689331055,40.30837631225586,146.87060546875,28.922025680541992,25.213289260864258,20.327856063842773,74.05000305175781,45.02000045776367,201.22999572753906,38.38999938964844,30.760000228881836,20.499286651611328,74.86000061035156,45.79999923706055,203.0,38.595001220703125,30.829999923706055,20.030357360839844,73.31999969482422,44.40999984741211,199.05999755859375,38.244998931884766,30.100000381469727,20.132143020629883,74.25,44.459999084472656,199.99000549316406,38.29499816894531,30.190000534057617,480704000,3926600,21348300,3742500,14070800,50309300
2012-05-10,17.55089569091797,61.09939193725586,40.541160583496094,146.41075134277344,29.15934181213379,25.196903228759766,20.375713348388672,73.80000305175781,45.279998779296875,200.60000610351562,38.70500183105469,30.739999771118164,20.567142486572266,75.06999969482422,45.59000015258789,203.25,38.849998474121094,31.020000457763672,20.301429748535156,73.62999725341797,45.04999923706055,200.02000427246094,38.599998474121094,30.450000762939453,20.520713806152344,74.45999908447266,45.13999938964844,201.0,38.60499954223633,30.860000610351562,333200000,2952700,14082900,3830500,12659200,43839200
2012-05-11,17.43368911743164,60.90067672729492,40.7918586730957,146.82676696777344,29.18193244934082,25.54115867614746,20.239643096923828,73.55999755859375,45.560001373291016,201.1699981689453,38.73500061035156,31.15999984741211,20.516786575317383,74.11000061035156,45.79999923706055,202.1199951171875,38.869998931884766,31.540000915527344,20.155357360839844,73.25,45.0,199.9499969482422,38.599998474121094,30.690000534057617,20.178571701049805,73.58999633789062,45.130001068115234,199.9600067138672,38.599998474121094,30.690000534057617,399546000,3189000,9779300,2391500,10604000,43459300
2012-05-14,17.172513961791992,60.53641128540039,40.44267654418945,145.56411743164062,28.955915451049805,25.147714614868164,19.93642807006836,73.12000274658203,45.16999816894531,199.44000244140625,38.435001373291016,30.68000030517578,20.268213272094727,73.79000091552734,45.5,200.7100067138672,38.625,31.040000915527344,19.91428565979004,72.3499984741211,44.97999954223633,198.55999755859375,38.310001373291016,30.639999389648438,20.091785430908203,72.88999938964844,45.16999816894531,199.9199981689453,38.560001373291016,30.81999969482422,352626400,3585700,8059400,3029200,15411800,40528900
2012-05-15,17.017160415649414,60.08934020996094,40.29941940307617,145.27218627929688,28.842918395996094,24.924949645996094,19.756071090698242,72.58000183105469,45.0099983215332,199.0399932861328,38.28499984741211,30.209999084472656,20.114999771118164,73.66999816894531,45.79999923706055,201.47000122070312,38.57500076293945,30.799999237060547,19.70535659790039,72.41999816894531,44.91999816894531,198.75999450683594,38.130001068115234,30.149999618530273,20.051786422729492,73.0,45.22999954223633,199.44000244140625,38.279998779296875,30.639999389648438,476336000,3252300,10168800,2987400,16397800,61822800
2012-05-16,16.799047470092773,59.89892578125,40.36210250854492,145.7757568359375,28.752517700195312,24.669179916381836,19.502857208251953,72.3499984741211,45.08000183105469,199.72999572753906,38.165000915527344,29.899999618530273,19.88892936706543,73.51000213623047,45.54999923706055,201.35000610351562,38.41999816894531,30.31999969482422,19.322856903076172,72.29000091552734,45.060001373291016,198.17999267578125,37.959999084472656,29.739999771118164,19.787500381469727,72.81999969482422,45.150001525878906,199.4199981689453,38.33000183105469,30.309999465942383,560896000,3648100,8399800,5001000,17804400,60083700
2012-05-17,16.308073043823242,57.729820251464844,39.69058609008789,144.43284606933594,28.296730041503906,24.52066993713379,18.932857513427734,69.7300033569336,44.33000183105469,197.88999938964844,37.560001373291016,29.719999313354492,19.553571701049805,72.4800033569336,45.22999954223633,200.7899932861328,38.150001525878906,30.209999084472656,18.932857513427734,69.45999908447266,44.29999923706055,197.63999938964844,37.494998931884766,29.709999084472656,19.475357055664062,72.30999755859375,45.150001525878906,199.6699981689453,38.084999084472656,29.989999771118164,717220000,6172200,8475100,5626300,22310800,48484000
2012-05-18,16.31606674194336,57.249629974365234,39.225006103515625,142.96580505371094,27.893665313720703,24.149398803710938,18.942142486572266,69.1500015258789,43.810001373291016,195.8800048828125,37.025001525878906,29.270000457763672,19.407499313354492,70.33999633789062,44.4900016784668,198.77999877929688,37.64500045776367,29.809999465942383,18.6492862701416,68.93000030517578,43.619998931884766,195.16000366210938,36.73500061035156,29.170000076293945,19.06999969482422,69.94999694824219,44.459999084472656,198.77999877929688,37.625,29.790000915527344,732292400,5597400,10598200,5737100,31913000,56205300
2012-05-21,17.266645431518555,59.426998138427734,39.74430465698242,144.33795166015625,28.06694793701172,24.54542350769043,20.045713424682617,71.77999877929688,44.38999938964844,197.75999450683594,37.255001068115234,29.75,20.05500030517578,71.8499984741211,44.40999984741211,197.92999267578125,37.29999923706055,29.790000915527344,19.073213577270508,70.13999938964844,43.5099983215332,194.6300048828125,37.064998626708984,29.059999465942383,19.08928680419922,70.45999908447266,43.810001373291016,195.97999572753906,37.10499954223633,29.100000381469727,631106000,4709700,8309300,3831700,13488800,38787900
2012-05-22,17.134057998657227,59.17864227294922,39.74430465698242,143.65191650390625,27.946401596069336,24.553672790527344,19.891786575317383,71.4800033569336,44.38999938964844,196.82000732421875,37.095001220703125,29.760000228881836,20.49571418762207,72.20999908447266,44.70000076293945,198.25999450683594,37.290000915527344,29.8799991607666,19.735000610351562,71.08000183105469,44.130001068115234,196.05999755859375,36.95500183105469,29.5,20.3410701751709,71.6500015258789,44.4900016784668,198.0399932861328,37.290000915527344,29.690000534057617,694870400,4269400,6855400,3567100,15260600,39504900
2012-05-23,17.552125930786133,59.253150939941406,39.58314514160156,143.1409454345703,28.082012176513672,24.017391204833984,20.37714385986328,71.56999969482422,44.209999084472656,196.1199951171875,37.275001525878906,29.110000610351562,20.457143783569336,71.62999725341797,44.459999084472656,196.49000549316406,37.28499984741211,29.399999618530273,19.758214950561523,69.91999816894531,43.810001373291016,193.1999969482422,36.90999984741211,28.639999389648438,19.91071319580078,70.69000244140625,44.2400016784668,195.52999877929688,37.0,29.350000381469727,584897600,4222700,8875700,4100000,18000000,65171000
2012-05-24,17.390926361083984,59.1041374206543,39.7890739440918,143.1190643310547,28.462465286254883,23.9843807220459,20.190000534057617,71.38999938964844,44.439998626708984,196.08999633789062,37.779998779296875,29.06999969482422,20.58928680419922,71.94999694824219,44.61000061035156,196.27999877929688,37.92499923706055,29.299999237060547,20.043928146362305,70.25,44.0099983215332,194.0,37.29999923706055,28.760000228881836,20.56678581237793,71.63999938964844,44.40999984741211,195.99000549316406,37.39500045776367,29.15999984741211,496230000,2942600,9813200,3569300,20204600,52575000
2012-05-25,17.297714233398438,57.95334243774414,39.842796325683594,141.81263732910156,28.33816146850586,23.97613525390625,20.081785202026367,70.0,44.5,194.3000030517578,37.6150016784668,29.059999465942383,20.20892906188965,71.38999938964844,44.959999084472656,196.0,37.845001220703125,29.360000610351562,19.945356369018555,69.66000366210938,44.380001068115234,194.0,37.505001068115234,29.010000228881836,20.163928985595703,71.20999908447266,44.4900016784668,195.11000061035156,37.810001373291016,29.200000762939453,328507200,5163300,8520700,2901900,8999600,29507200
2012-05-29,17.604724884033203,58.28450393676758,40.72023391723633,143.38914489746094,28.424806594848633,24.388660430908203,20.438213348388672,70.4000015258789,45.47999954223633,196.4600067138672,37.72999954223633,29.559999465942383,20.5,70.5,45.5,198.0800018310547,37.8650016784668,29.719999313354492,20.18964385986328,69.75,44.599998474121094,195.22000122070312,37.529998779296875,29.219999313354492,20.389286041259766,70.27999877929688,44.70000076293945,195.22000122070312,37.8650016784668,29.3799991607666,380508800,3973600,10560000,3618500,10533800,37758800
2012-05-30,17.816999435424805,57.448326110839844,40.46953582763672,141.98048400878906,28.27412223815918,24.207151412963867,20.684642791748047,69.38999938964844,45.20000076293945,194.52999877929688,37.529998779296875,29.34000015258789,20.71392822265625,70.08999633789062,45.47999954223633,195.47000122070312,37.625,29.479999542236328,20.234285354614258,69.25,44.86000061035156,193.77000427246094,37.40999984741211,29.1200008392334,20.328571319580078,69.87999725341797,45.02000045776367,194.8000030517578,37.53499984741211,29.350000381469727,529429600,4677600,11208700,3602500,13884600,41585500
2012-05-31,17.772695541381836,57.63047790527344,40.9261589050293,140.79083251953125,28.14981460571289,24.083393096923828,20.633214950561523,69.61000061035156,45.709999084472656,192.89999389648438,37.3650016784668,29.190000534057617,20.76785659790039,70.11000061035156,46.099998474121094,194.92999267578125,37.61000061035156,29.420000076293945,20.409286499023438,69.06999969482422,45.060001373291016,192.0,37.33000183105469,28.940000534057617,20.740713119506836,69.54000091552734,45.130001068115234,194.10000610351562,37.47999954223633,29.299999237060547,491674400,4191400,14646500,9287500,15147600,39134000
2012-06-01,17.257726669311523,55.668331146240234,39.75326156616211,138.00274658203125,27.532041549682617,23.472858428955078,20.035356521606445,67.23999786376953,44.400001525878906,189.0800018310547,36.54499816894531,28.450000762939453,20.451786041259766,68.87999725341797,45.349998474121094,191.72000122070312,37.224998474121094,28.959999084472656,20.018571853637695,67.13999938964844,44.34000015258789,188.60000610351562,36.505001068115234,28.440000534057617,20.3271427154541,68.66999816894531,45.150001525878906,190.1199951171875,36.994998931884766,28.760000228881836,520987600,5592000,14874500,5206400,20843400,56634300
2012-06-04,17.35924530029297,55.88357162475586,39.76221466064453,137.60861206054688,27.73923110961914,23.555362701416016,20.153213500976562,67.5,44.40999984741211,188.5399932861328,36.81999969482422,28.549999237060547,20.26785659790039,68.1500015258789,44.689998626708984,189.3800048828125,36.869998931884766,28.780000686645508,19.58928680419922,67.05000305175781,44.13999938964844,187.0,36.279998779296875,28.31999969482422,20.053571701049805,68.1500015258789,44.470001220703125,188.33999633789062,36.51499938964844,28.6200008392334,556995600,5478200,9480300,4624500,13397200,47926300
2012-06-05,17.314327239990234,55.94982147216797,40.147212982177734,138.09031677246094,27.588550567626953,23.522356033325195,20.101070404052734,67.58000183105469,44.84000015258789,189.1999969482422,36.619998931884766,28.510000228881836,20.23107147216797,67.69999694824219,44.91999816894531,189.85000610351562,36.81999969482422,28.75,19.940357208251953,66.81999969482422,44.20000076293945,187.55999755859375,36.525001525878906,28.389999389648438,20.04535675048828,67.30999755859375,44.5099983215332,187.9199981689453,36.665000915527344,28.510000228881836,388214400,3747300,11166600,3556500,12275200,45715400
2012-06-06,17.579816818237305,57.141990661621094,40.764991760253906,141.5863494873047,28.104616165161133,24.21540069580078,20.409286499023438,69.0199966430664,45.529998779296875,193.99000549316406,37.30500030517578,29.350000381469727,20.49464225769043,69.0199966430664,45.599998474121094,194.0,37.30500030517578,29.3700008392334,20.196428298950195,67.95999908447266,45.0,190.02000427246094,36.650001525878906,28.809999465942383,20.27750015258789,67.97000122070312,45.02000045776367,190.77999877929688,36.69499969482422,28.8799991607666,401455600,4050300,9494400,3641300,12496400,46860500
2012-06-07,17.58780860900879,57.91197204589844,40.85453414916992,141.914794921875,27.98030662536621,24.11639404296875,20.41857147216797,69.94999694824219,45.630001068115234,194.44000244140625,37.13999938964844,29.229999542236328,20.61857032775879,70.33000183105469,46.220001220703125,195.8300018310547,37.529998779296875,29.700000762939453,20.375,69.43000030517578,45.529998779296875,193.94000244140625,37.099998474121094,29.170000076293945,20.61750030517578,69.56999969482422,45.84000015258789,195.27999877929688,37.494998931884766,29.639999389648438,379766800,4004600,10238900,3701100,14342800,37792800
2012-06-08,17.852373123168945,57.90367126464844,41.400691986083984,142.4257354736328,28.34192657470703,24.462913513183594,20.7257137298584,69.94000244140625,46.2400016784668,195.13999938964844,37.619998931884766,29.649999618530273,20.735000610351562,69.97000122070312,46.25,195.13999938964844,37.685001373291016,29.68000030517578,20.321428298950195,69.2699966430664,45.59000015258789,192.6999969482422,37.07500076293945,29.049999237060547,20.41428565979004,69.66000366210938,45.70000076293945,193.7100067138672,37.08000183105469,29.209999084472656,347516400,3933400,10716400,2479200,11594200,42551100
